file,name,x,y,z,majorRadius,bRadius,minorRadius,theta_x,theta_y,theta_z
t066.tif,Cell type 1_310,493.45,353.62,163.145,23.6824,22.3931,23.1642,7.75226,6.41503,11.587
t066.tif,Cell type 1_4000,243.101,314.174,157.918,20.2551,25.2416,20.2043,12.7304,9.87457,15.8978
t066.tif,Cell type 1_4001,324.611,384.447,156.066,24.6946,25.845,23.9119,13.588,8.41311,13.9429
t066.tif,Cell type 1_4010,346.696,257.399,154.079,19.8882,26.3047,15.3584,12.701,11.8429,15.6045
t066.tif,Cell type 1_4011,438.637,240.825,158.999,21.6381,26.3452,9.96145,14.1171,9.75,14.4497
t066.tif,Cell type 1_3010,488.512,182.169,60.3326,11.6925,24.4979,11.6925,9.37571,9.48041,11.2738
t066.tif,Cell type 1_3011,571.622,264.35,84.9803,17.0985,22.084,11.0357,6.36176,6.5178,11.0434
t066.tif,Cell type 1_3000,404.137,222.272,66.726,12.8759,23.939,12.8759,3.39311,8.29998,9.14374
t066.tif,Cell type 1_3001,508.566,303.42,58.987,13.5825,18.5033,11.6957,2.96651,6.31969,9.48952
t066.tif,Cell type 1_20000,177.906,243.844,58.9758,21.3307,21.9188,21.3307,12.6188,4.62087,11.1132
t066.tif,Cell type 1_20001,260.104,318.531,61.3653,22.2794,22.0079,21.7376,12.025,3.93695,11.7869
t066.tif,Cell type 1_11000,160.056,189.549,151.748,24.7552,20.9361,21.9983,11.5207,11.9354,13.098
t066.tif,Cell type 1_11001,235.272,225.406,171.22,25.1847,20.1345,21.0309,11.9999,11.0635,13.2199
t066.tif,Cell type 1_20100,310.793,382.054,57.7938,21.857,19.8416,21.7602,12.9561,7.58818,11.8356
t066.tif,Cell type 1_20101,408.992,418.516,97.7801,22.6046,20.1191,22.2355,12.6487,8.46119,12.4987
t066.tif,Cell type 1_10010,158.306,179.397,89.9653,22.9594,18.423,22.9074,9.02281,7.90514,12.5876
t066.tif,Cell type 1_10011,232.285,245.686,109.707,23.4457,19.7419,22.7822,9.78161,8.72579,12.485
t066.tif,Cell type 1_21010,426.581,101.682,106.624,21.8231,21.7994,21.0037,12.8168,5.65755,11.5119
t066.tif,Cell type 1_21011,498.597,159.2,107.14,21.4914,21.9665,21.0028,12.4997,4.85916,10.6927
t066.tif,Cell type 1_10100,144.996,313.241,85.7626,23.6324,22.5734,21.7059,11.0866,12.0623,8.90642
t066.tif,Cell type 1_10101,199.318,387.969,122.543,24.7252,22.7864,21.5836,11.4039,10.9506,8.889
t066.tif,Cell type 1_21100,475.229,134.662,162.105,20.4101,19.5193,20.4044,13.637,10.5448,15.1204
t066.tif,Cell type 1_21101,526.489,201.711,170.774,20.6997,19.9254,20.6997,13.576,10.0255,13.6061
t066.tif,Cell type 1_11010,229.222,138.37,146.553,22.1649,20.2466,21.2184,11.0838,9.09518,12.9311
t066.tif,Cell type 1_11011,317.943,145.947,168.238,22.1432,20.2466,20.7974,11.2104,8.72208,13.1033
t066.tif,Cell type 1_10000,116.103,245.991,95.6574,22.1922,23.4886,21.4478,8.15858,8.31585,11.8637
t066.tif,Cell type 1_10001,154.48,285.04,161.975,22.156,23.6587,20.9989,8.07295,8.94688,11.6791
t066.tif,Cell type 1_21000,311.631,107.44,118.421,23.2409,22.2587,20.1455,12.5327,6.41929,12.5801
t066.tif,Cell type 1_21001,391.457,152.169,156.241,23.2187,22.2412,21.5852,12.7218,7.77372,12.3108
t066.tif,Cell type 1_20010,252.312,222.988,58.6386,22.4784,19.4381,20.0329,9.76498,3.55944,9.11069
t066.tif,Cell type 1_20011,340.272,269.717,58.5053,23.2661,18.9093,20.9629,10.6771,3.61929,9.6753
t066.tif,Cell type 1_10110,212.429,376.745,67.4721,23.2136,24.5581,22.94,10.0992,11.0756,7.63026
t066.tif,Cell type 1_10111,298.238,413.193,106.191,22.0339,23.8345,22.0339,10.4544,11.1879,7.70015
t066.tif,Cell type 1_11100,233.377,136.033,78.244,20.0332,24.7558,19.7763,9.24775,8.72532,13.9955
t066.tif,Cell type 1_11101,307.904,208.292,104.235,21.1479,25.1537,20.5362,9.36722,9.52623,13.1581
t066.tif,Cell type 1_20110,396.975,350.349,53.6179,21.4916,19.5742,20.8454,11.919,3.34477,11.9908
t066.tif,Cell type 1_20111,475.547,396.791,104.735,21.9021,19.8994,21.6405,12.4502,4.00138,12.4597
t066.tif,Cell type 1_21110,553.042,155.36,116.706,21.5902,20.665,20.003,13.504,12.1403,15.9596
t066.tif,Cell type 1_21111,585.473,235.12,150.785,21.31,20.6407,19.9163,13.5575,12.4827,16.2524
t066.tif,Cell type 1_4100,354.567,295.797,89.6223,24.9091,22.0718,19.2614,13.5422,9.79763,12.1302
t066.tif,Cell type 1_4101,377.913,382.86,117.511,23.486,21.7104,19.9296,13.7273,10.2563,12.334
t066.tif,Cell type 1_11110,314.834,149.135,59.8272,25.8384,20.5752,18.4267,9.47579,9.40259,14.7621
t066.tif,Cell type 1_11111,392.17,149.574,108.986,23.9754,20.1576,16.4477,10.1061,11.5984,15.0521
t066.tif,Cell type 1_4110,462.091,315.013,103.163,22.6051,19.3009,22.5413,14.8754,7.86505,11.9372
t066.tif,Cell type 1_4111,473.407,237.083,107.927,22.8757,19.4582,22.8757,14.8277,8.12917,11.8727
t066.tif,Cell type 1_3110,544.495,360.956,116.188,20.6139,18.5244,19.9155,5.8323,7.95786,12.2704
t066.tif,Cell type 1_3111,568.734,319.186,144.635,21.0741,19.2112,19.3644,5.6427,7.71229,12.4978
t067.tif,Cell type 1_310,484.239,348.934,165.928,23.6824,22.3931,23.1642,8.20713,6.48049,11.8236
t067.tif,Cell type 1_4000,252.471,321.111,152.796,20.2551,25.2416,20.2043,13.0284,9.90704,15.7697
t067.tif,Cell type 1_4001,323.766,380.314,152.502,24.6946,25.845,23.9119,13.859,8.44715,14.1668
t067.tif,Cell type 1_4010,342.71,257.443,152.113,19.8882,26.3047,15.3584,13.2944,11.7801,15.597
t067.tif,Cell type 1_4011,434.697,238.461,164.205,21.6381,26.3452,9.96145,13.7056,9.91791,14.1405
t067.tif,Cell type 1_3010,487.725,173.9,59.5554,11.6925,24.4979,11.6925,9.50473,9.50594,11.4754
t067.tif,Cell type 1_3011,573.342,270.741,85.0544,17.0985,22.084,11.0357,6.29035,6.58032,10.8048
t067.tif,Cell type 1_3000,402.149,220.421,62.1743,12.8759,23.939,12.8759,3.29725,8.48035,9.67552
t067.tif,Cell type 1_3001,507.911,305.681,60.2618,13.5825,18.5033,11.6957,3.03028,6.50443,9.3106
t067.tif,Cell type 1_20000,177.1,244.876,58.8951,21.3307,21.9188,21.3307,12.7458,4.56203,11.2102
t067.tif,Cell type 1_20001,257.602,310.473,65.3574,22.2794,22.0079,21.7376,12.1045,3.89789,11.7416
t067.tif,Cell type 1_11000,157.119,203.19,156.798,24.7552,20.9361,21.9983,11.6241,11.9436,13.1294
t067.tif,Cell type 1_11001,233.773,228.351,171.972,25.1847,20.1345,21.0309,12.1183,10.9744,13.3538
t067.tif,Cell type 1_20100,309.032,376.608,57.0051,21.857,19.8416,21.7602,12.8818,7.64862,11.816
t067.tif,Cell type 1_20101,409.731,420.174,99.8096,22.6046,20.1191,22.2355,12.7993,8.6518,12.5932
t067.tif,Cell type 1_10010,153.649,188.856,91.9675,22.9594,18.423,22.9074,9.02373,7.89545,12.773
t067.tif,Cell type 1_10011,228.28,242.824,109.373,23.4457,19.7419,22.7822,10.1216,8.94387,12.5972
t067.tif,Cell type 1_21010,431.876,113.066,110.029,21.8231,21.7994,21.0037,12.7749,5.71077,11.4762
t067.tif,Cell type 1_21011,508.267,152.118,110.945,21.4914,21.9665,21.0028,12.2511,5.09796,10.5999
t067.tif,Cell type 1_10100,152.023,325.749,87.6112,23.6324,22.5734,21.7059,11.2487,12.2457,8.98473
t067.tif,Cell type 1_10101,205.623,390.478,117.598,24.7252,22.7864,21.5836,11.3056,10.9207,9.02987
t067.tif,Cell type 1_21100,468.523,132.602,162.357,20.4101,19.5193,20.4044,14.0037,10.2375,15.5397
t067.tif,Cell type 1_21101,527.41,197.769,171.842,20.6997,19.9254,20.6997,13.5168,10.246,13.5953
t067.tif,Cell type 1_11010,222.7,139.349,148.82,22.1649,20.2466,21.2184,11.156,9.26874,13.0579
t067.tif,Cell type 1_11011,319.157,152.29,167.044,22.1432,20.2466,20.7974,11.4506,8.80649,12.9157
t067.tif,Cell type 1_10000,115.885,254.229,96.8252,22.1922,23.4886,21.4478,8.35057,8.28789,11.8321
t067.tif,Cell type 1_10001,152.69,294.451,159.46,22.156,23.6587,20.9989,8.24248,9.05508,11.7664
t067.tif,Cell type 1_21000,306.32,102.047,113.642,23.2409,22.2587,20.1455,12.4962,6.39266,12.6868
t067.tif,Cell type 1_21001,388.461,152.412,157.272,23.2187,22.2412,21.5852,12.7857,7.91796,12.4752
t067.tif,Cell type 1_20010,256.281,222.638,60.1645,22.4784,19.4381,20.0329,9.8302,3.43638,9.02448
t067.tif,Cell type 1_20011,329.959,261.496,65.3524,23.2661,18.9093,20.9629,10.8245,3.51436,9.6558
t067.tif,Cell type 1_10110,214.418,380.29,69.9694,23.2136,24.5581,22.94,10.2799,11.1756,7.79775
t067.tif,Cell type 1_10111,303.749,415.134,104.441,22.0339,23.8345,22.0339,10.5645,11.0821,7.5914
t067.tif,Cell type 1_11100,226.302,141.117,79.8224,20.0332,24.7558,19.7763,9.21437,8.74366,13.8796
t067.tif,Cell type 1_11101,295.571,202.556,109.319,21.1479,25.1537,20.5362,9.30669,9.45069,13.1913
t067.tif,Cell type 1_20110,392.42,349.579,54.2696,21.4916,19.5742,20.8454,11.8268,3.48448,12.1042
t067.tif,Cell type 1_20111,469.719,393.072,104.428,21.9021,19.8994,21.6405,12.5995,3.98269,12.4503
t067.tif,Cell type 1_21110,555.844,159.481,116.475,21.5902,20.665,20.003,13.7198,12.2495,16.0849
t067.tif,Cell type 1_21111,586.123,235.406,143.985,21.31,20.6407,19.9163,13.5313,12.4792,16.2284
t067.tif,Cell type 1_4100,359.203,292.217,91.2489,24.9091,22.0718,19.2614,13.4358,9.6954,12.1665
t067.tif,Cell type 1_4101,379.698,377.654,111.698,23.486,21.7104,19.9296,14.0038,10.3953,12.3883
t067.tif,Cell type 1_11110,306.985,149.333,66.0512,25.8384,20.5752,18.4267,9.36378,9.48175,14.9284
t067.tif,Cell type 1_11111,382.933,150.877,101.82,23.9754,20.1576,16.4477,9.96069,12.0468,15.1766
t067.tif,Cell type 1_4110,465.322,315.625,101.883,22.6051,19.3009,22.5413,15.0481,7.91156,11.8934
t067.tif,Cell type 1_4111,479.769,222.792,108.38,22.8757,19.4582,22.8757,14.8979,8.17777,12.0008
t067.tif,Cell type 1_3110,546.312,368.176,124.472,20.6139,18.5244,19.9155,5.92519,7.98604,12.3561
t067.tif,Cell type 1_3111,563.835,319.344,155.975,21.0741,19.2112,19.3644,5.63066,7.68996,12.6046
t068.tif,Cell type 1_310,490.099,348.167,165.074,23.6824,22.3931,23.1642,8.29702,6.33645,11.9053
t068.tif,Cell type 1_4001,322.516,367.598,149.757,24.6946,25.845,23.9119,14.1999,8.47895,14.3304
t068.tif,Cell type 1_4010,340.751,256.177,154.553,19.8882,26.3047,15.3584,13.2737,11.4331,15.4575
t068.tif,Cell type 1_4011,439.366,235.211,160.305,21.6381,26.3452,9.96145,13.8697,10.1781,13.9143
t068.tif,Cell type 1_3010,477.224,173.121,59.3453,11.6925,24.4979,11.6925,9.60865,9.4869,11.7279
t068.tif,Cell type 1_3011,576,271.073,83.8643,17.0985,22.084,11.0357,6.4797,6.41815,10.771
t068.tif,Cell type 1_3000,401.538,223.757,60.8572,12.8759,23.939,12.8759,3.49133,8.4616,9.63335
t068.tif,Cell type 1_3001,503.884,299.15,59.36,13.5825,18.5033,11.6957,3.07851,6.50769,9.40215
t068.tif,Cell type 1_20000,175.107,253.631,56.7302,21.3307,21.9188,21.3307,12.7981,4.53318,11.3259
t068.tif,Cell type 1_20001,253.878,316.015,63.249,22.2794,22.0079,21.7376,12.0506,3.96591,11.7463
t068.tif,Cell type 1_11000,161.192,187.729,153.104,24.7552,20.9361,21.9983,11.5982,12.0571,13.3172
t068.tif,Cell type 1_11001,236.429,227.37,172.171,25.1847,20.1345,21.0309,12.1183,10.9744,13.3538
t068.tif,Cell type 1_20100,310.653,375.69,57.853,21.857,19.8416,21.7602,12.9647,7.6434,11.8881
t068.tif,Cell type 1_20101,407.598,420.543,106.117,22.6046,20.1191,22.2355,13.0347,8.8514,12.7836
t068.tif,Cell type 1_10010,159.061,189.901,89.3627,22.9594,18.423,22.9074,8.94319,7.87968,12.9608
t068.tif,Cell type 1_10011,225.904,238.819,111.548,23.4457,19.7419,22.7822,10.1671,9.25248,13.0021
t068.tif,Cell type 1_21010,426.151,112.731,112.485,21.8231,21.7994,21.0037,12.9172,5.78934,11.5416
t068.tif,Cell type 1_21011,503.405,146.597,103.09,21.4914,21.9665,21.0028,12.5162,4.89415,10.6567
t068.tif,Cell type 1_10100,150.899,334.23,85.6169,23.6324,22.5734,21.7059,11.5872,12.4604,9.17392
t068.tif,Cell type 1_10101,210.394,393.691,127.296,24.7252,22.7864,21.5836,11.4284,10.8636,9.19648
t068.tif,Cell type 1_21100,470.042,127.925,162.255,20.4101,19.5193,20.4044,14.1693,10.4514,15.6356
t068.tif,Cell type 1_21101,533.637,197.699,173.324,20.6997,19.9254,20.6997,13.4401,10.3461,13.6017
t068.tif,Cell type 1_11010,226.666,139.833,151.371,22.1649,20.2466,21.2184,11.0937,9.27193,13.1765
t068.tif,Cell type 1_11011,319.942,139.757,166.262,22.1432,20.2466,20.7974,11.581,9.19943,13.0589
t068.tif,Cell type 1_10000,118.349,256.726,92.1103,22.1922,23.4886,21.4478,8.46478,8.27758,11.8515
t068.tif,Cell type 1_10001,141.05,289.2,153.554,22.156,23.6587,20.9989,8.39723,9.05949,11.8877
t068.tif,Cell type 1_21000,313.037,104.114,110.835,23.2409,22.2587,20.1455,12.3973,6.4448,12.8233
t068.tif,Cell type 1_21001,386.19,147.065,156.955,23.2187,22.2412,21.5852,12.948,7.99143,12.4306
t068.tif,Cell type 1_20010,255.307,233.974,61.9035,22.4784,19.4381,20.0329,9.96726,3.43581,8.9428
t068.tif,Cell type 1_20011,336.135,266.419,63.3475,23.2661,18.9093,20.9629,10.9246,3.45911,9.83347
t068.tif,Cell type 1_10110,219.821,382.712,73.5614,23.2136,24.5581,22.94,10.2799,11.1756,7.79775
t068.tif,Cell type 1_10111,309.41,416.784,105.446,22.0339,23.8345,22.0339,10.5615,11.1993,7.74499
t068.tif,Cell type 1_11100,226.767,147.268,76.2286,20.0332,24.7558,19.7763,9.21437,8.74366,13.8796
t068.tif,Cell type 1_11101,294.716,199.125,108.021,21.1479,25.1537,20.5362,9.58999,9.5134,13.3643
t068.tif,Cell type 1_20110,399.228,348.737,54.0442,21.4916,19.5742,20.8454,11.7332,3.55133,12.0917
t068.tif,Cell type 1_20111,471.017,398.301,101.89,21.9021,19.8994,21.6405,12.4755,4.1423,12.4531
t068.tif,Cell type 1_21110,557.402,161.238,120.551,21.5902,20.665,20.003,13.7494,12.2624,16.2679
t068.tif,Cell type 1_21111,585.509,235.581,137.19,21.31,20.6407,19.9163,13.4775,12.5151,16.3912
t068.tif,Cell type 1_4100,364.182,293.711,89.8345,24.9091,22.0718,19.2614,13.4678,9.61843,12.2839
t068.tif,Cell type 1_4101,380.623,374.471,110.805,23.486,21.7104,19.9296,13.905,10.6718,12.3232
t068.tif,Cell type 1_11110,307.468,150.799,65.6991,25.8384,20.5752,18.4267,9.30389,9.41471,14.8091
t068.tif,Cell type 1_11111,381.721,152.443,101.786,23.9754,20.1576,16.4477,10.0023,12.2825,15.4235
t068.tif,Cell type 1_4110,464.137,332.753,98.4972,22.6051,19.3009,22.5413,15.0176,7.91837,11.8602
t068.tif,Cell type 1_4111,482.853,211.592,105.573,22.8757,19.4582,22.8757,14.5274,8.49649,12.4215
t068.tif,Cell type 1_3110,546.879,374.688,120.001,20.6139,18.5244,19.9155,5.9244,8.2767,12.6088
t068.tif,Cell type 1_3111,571.848,323.783,156.985,21.0741,19.2112,19.3644,5.63011,7.70544,12.5211
t068.tif,Cell type 1_40000,211.086,316.468,157.205,16.0665,19.8018,15.4825,13.39,10.4006,16.1035
t068.tif,Cell type 1_40001,266.887,320.473,160.308,15.8017,19.9757,15.8017,13.2726,10.7076,16.0606
t069.tif,Cell type 1_310,495.845,343.843,161.873,23.6824,22.3931,23.1642,8.3501,6.37683,11.812
t069.tif,Cell type 1_4001,332.632,363.903,147.658,24.6946,25.845,23.9119,14.2281,8.70555,14.656
t069.tif,Cell type 1_4011,430.965,236.054,161.935,21.6381,26.3452,9.96145,14.6455,10.6346,14.7751
t069.tif,Cell type 1_3010,485.706,174.847,62.3046,11.6925,24.4979,11.6925,9.59534,9.74249,11.4317
t069.tif,Cell type 1_3011,579.628,265.189,85.6397,17.0985,22.084,11.0357,6.35299,6.80039,10.8706
t069.tif,Cell type 1_3000,396.837,220.397,67.651,12.8759,23.939,12.8759,3.54366,8.44318,9.66932
t069.tif,Cell type 1_3001,515.114,302.173,62.8106,13.5825,18.5033,11.6957,3.1778,6.53788,9.33987
t069.tif,Cell type 1_20000,178.216,255.315,56.2545,21.3307,21.9188,21.3307,12.8435,4.56479,11.2517
t069.tif,Cell type 1_20001,260.987,313.573,66.9998,22.2794,22.0079,21.7376,12.0975,4.01151,11.7668
t069.tif,Cell type 1_11000,152.606,198.663,147.205,24.7552,20.9361,21.9983,11.6126,11.9275,13.4992
t069.tif,Cell type 1_11001,226.389,229.176,171.758,25.1847,20.1345,21.0309,12.2213,10.9612,13.5721
t069.tif,Cell type 1_20100,315.839,374.475,56.6276,21.857,19.8416,21.7602,12.989,7.66533,12.1546
t069.tif,Cell type 1_20101,412.929,422.033,109.286,22.6046,20.1191,22.2355,13.2014,8.96895,12.9302
t069.tif,Cell type 1_10010,159.016,197.283,90.8956,22.9594,18.423,22.9074,9.00525,7.79876,12.8819
t069.tif,Cell type 1_10011,223.066,245.391,114.574,23.4457,19.7419,22.7822,10.1547,9.38427,13.0955
t069.tif,Cell type 1_21010,411.928,110.111,115.946,21.8231,21.7994,21.0037,13.0233,5.77243,11.6203
t069.tif,Cell type 1_21011,499.564,149.575,102.449,21.4914,21.9665,21.0028,12.4628,5.17741,10.6696
t069.tif,Cell type 1_10100,151.2,334.813,85.6169,23.6324,22.5734,21.7059,11.5867,12.3745,9.25626
t069.tif,Cell type 1_10101,216.324,396.683,122.295,24.7252,22.7864,21.5836,11.4239,10.848,9.23806
t069.tif,Cell type 1_21100,460.046,129.388,164.82,20.4101,19.5193,20.4044,14.3154,10.5284,15.8437
t069.tif,Cell type 1_21101,529.672,182.558,171.149,20.6997,19.9254,20.6997,13.5052,10.5028,13.6459
t069.tif,Cell type 1_11010,225.143,141.44,149.352,22.1649,20.2466,21.2184,11.0754,9.20152,13.2689
t069.tif,Cell type 1_11011,310.931,141.726,165.847,22.1432,20.2466,20.7974,11.8644,9.42198,13.0743
t069.tif,Cell type 1_10000,117.213,258.788,95.0982,22.1922,23.4886,21.4478,8.57383,8.35707,11.8554
t069.tif,Cell type 1_10001,136.515,293.256,148.257,22.156,23.6587,20.9989,8.717,9.51661,12.2913
t069.tif,Cell type 1_21000,302.422,105.621,105.827,23.2409,22.2587,20.1455,12.5148,6.31585,12.9455
t069.tif,Cell type 1_21001,377.741,149.484,155.903,23.2187,22.2412,21.5852,13.1552,7.74134,12.5659
t069.tif,Cell type 1_20010,260.314,235.841,61.4775,22.4784,19.4381,20.0329,10.0677,3.25125,9.01098
t069.tif,Cell type 1_20011,338.695,266.987,62.2052,23.2661,18.9093,20.9629,10.9246,3.45911,9.83347
t069.tif,Cell type 1_10110,226.979,377.656,70.9925,23.2136,24.5581,22.94,10.1661,11.1901,7.76608
t069.tif,Cell type 1_10111,314.791,414.138,105.032,22.0339,23.8345,22.0339,10.4269,11.304,7.72491
t069.tif,Cell type 1_11100,223.863,151.446,72.5669,20.0332,24.7558,19.7763,9.37929,8.89553,14.1044
t069.tif,Cell type 1_11101,296.211,196.705,108.783,21.1479,25.1537,20.5362,9.69614,9.5599,13.798
t069.tif,Cell type 1_20110,408.643,352.753,53.5028,21.4916,19.5742,20.8454,11.7565,3.42308,12.1304
t069.tif,Cell type 1_20111,476.229,392.865,98.4719,21.9021,19.8994,21.6405,12.5703,4.1243,12.1696
t069.tif,Cell type 1_21110,556.148,158.06,119.905,21.5902,20.665,20.003,13.7884,12.3514,16.3617
t069.tif,Cell type 1_21111,579.295,233.243,135.978,21.31,20.6407,19.9163,13.5738,12.5246,16.5148
t069.tif,Cell type 1_4100,364.207,290.527,90.8849,24.9091,22.0718,19.2614,13.1935,9.62503,12.6757
t069.tif,Cell type 1_4101,386.57,374.359,109.682,23.486,21.7104,19.9296,14.2424,10.7673,12.6731
t069.tif,Cell type 1_11110,307.405,156.036,64.2924,25.8384,20.5752,18.4267,9.32624,9.48941,14.972
t069.tif,Cell type 1_11111,376.379,150.784,99.8225,23.9754,20.1576,16.4477,9.8228,12.4007,15.3891
t069.tif,Cell type 1_4110,466.363,333.257,98.241,22.6051,19.3009,22.5413,15.1189,8.09163,11.8485
t069.tif,Cell type 1_4111,484.046,205.453,110.133,22.8757,19.4582,22.8757,14.428,8.66384,12.41
t069.tif,Cell type 1_3110,547.113,377.292,118.365,20.6139,18.5244,19.9155,6.01709,8.39607,12.35
t069.tif,Cell type 1_3111,576,306.023,158.743,21.0741,19.2112,19.3644,5.62733,7.69867,12.5274
t069.tif,Cell type 1_40000,206.273,316.683,154.202,16.0665,19.8018,15.4825,14.1421,10.8057,16.6051
t069.tif,Cell type 1_40001,274.699,319.616,165.432,15.8017,19.9757,15.8017,13.1237,10.8215,15.8203
t069.tif,Cell type 1_40100,308.211,247.467,154.403,14.6899,20.5657,12.0699,13.4315,11.7226,15.4126
t069.tif,Cell type 1_40101,361.522,278.924,154.646,15.846,20.725,12.2213,13.2026,11.5799,15.5147
t070.tif,Cell type 1_310,507.747,339.159,162.831,23.6824,22.3931,23.1642,8.41824,6.46555,11.7835
t070.tif,Cell type 1_4011,425.785,224.79,158.571,21.6381,26.3452,9.96145,14.5599,10.9688,14.4381
t070.tif,Cell type 1_3010,482.12,178.364,62.933,11.6925,24.4979,11.6925,9.61271,9.82268,11.4475
t070.tif,Cell type 1_3011,577.923,267.29,86.8095,17.0985,22.084,11.0357,6.40595,6.29225,10.7307
t070.tif,Cell type 1_3000,392.93,221.973,62.6619,12.8759,23.939,12.8759,3.42802,8.00285,9.84838
t070.tif,Cell type 1_3001,512.101,309.346,63.0705,13.5825,18.5033,11.6957,3.15784,6.53089,9.44331
t070.tif,Cell type 1_20000,187.39,254.944,56.4796,21.3307,21.9188,21.3307,12.8435,4.56479,11.2517
t070.tif,Cell type 1_20001,260.347,313.88,64.3913,22.2794,22.0079,21.7376,12.0466,3.94993,11.8596
t070.tif,Cell type 1_11000,148.754,199.611,145.107,24.7552,20.9361,21.9983,11.6968,12.3041,13.5027
t070.tif,Cell type 1_11001,219.68,221.953,169.911,25.1847,20.1345,21.0309,12.1837,10.8553,13.6981
t070.tif,Cell type 1_20100,318.832,372.548,55.4179,21.857,19.8416,21.7602,13.2377,7.63431,12.2731
t070.tif,Cell type 1_20101,416.905,422.654,105.456,22.6046,20.1191,22.2355,13.2056,8.98542,12.9024
t070.tif,Cell type 1_10010,155.451,193.503,92.836,22.9594,18.423,22.9074,9.29557,7.71082,12.7122
t070.tif,Cell type 1_10011,220.792,247.589,112.509,23.4457,19.7419,22.7822,10.3609,9.50709,13.0882
t070.tif,Cell type 1_21010,414.233,113.873,115.974,21.8231,21.7994,21.0037,13.0485,5.89894,11.6825
t070.tif,Cell type 1_21011,492.751,143.898,103.824,21.4914,21.9665,21.0028,12.3985,5.10542,10.8179
t070.tif,Cell type 1_10100,154.3,339.236,83.1292,23.6324,22.5734,21.7059,11.9112,12.4912,9.25974
t070.tif,Cell type 1_10101,221.158,393.078,131.577,24.7252,22.7864,21.5836,11.5318,10.8875,9.30621
t070.tif,Cell type 1_21100,451.344,126.934,163.673,20.4101,19.5193,20.4044,14.4169,10.4302,15.8518
t070.tif,Cell type 1_21101,523.333,179.978,170.419,20.6997,19.9254,20.6997,13.5463,10.9163,13.9383
t070.tif,Cell type 1_11010,223.376,141.828,148.776,22.1649,20.2466,21.2184,11.1917,9.31989,13.1988
t070.tif,Cell type 1_11011,306.915,148.329,163.373,22.1432,20.2466,20.7974,12.2527,9.92968,13.3848
t070.tif,Cell type 1_10000,114.896,260.811,92.413,22.1922,23.4886,21.4478,8.72659,8.44707,12.1562
t070.tif,Cell type 1_10001,137.798,288.272,143.368,22.156,23.6587,20.9989,8.79381,9.60831,12.349
t070.tif,Cell type 1_21000,300.109,105.319,105.263,23.2409,22.2587,20.1455,12.4896,6.21918,13.0319
t070.tif,Cell type 1_21001,370.89,144.302,159.119,23.2187,22.2412,21.5852,13.1559,7.78281,12.6271
t070.tif,Cell type 1_20010,258.486,236.379,67.0711,22.4784,19.4381,20.0329,10.0783,3.16759,9.04003
t070.tif,Cell type 1_20011,334.14,266.513,65.546,23.2661,18.9093,20.9629,10.9147,3.36841,9.64916
t070.tif,Cell type 1_10110,228.552,380.832,70.9431,23.2136,24.5581,22.94,10.1774,11.2472,7.66692
t070.tif,Cell type 1_10111,314.254,410.76,100.735,22.0339,23.8345,22.0339,10.5005,11.3926,7.71284
t070.tif,Cell type 1_11100,223.434,156.742,72.0497,20.0332,24.7558,19.7763,9.50364,8.99392,14.0867
t070.tif,Cell type 1_11101,293.398,196.849,114.036,21.1479,25.1537,20.5362,9.55723,9.74545,13.9917
t070.tif,Cell type 1_20110,407.48,355.955,54.645,21.4916,19.5742,20.8454,11.7866,3.37235,12.2222
t070.tif,Cell type 1_20111,482.966,384.476,93.5989,21.9021,19.8994,21.6405,12.6722,4.14939,12.326
t070.tif,Cell type 1_21110,553.059,153.828,114.327,21.5902,20.665,20.003,13.7534,12.4043,16.4039
t070.tif,Cell type 1_21111,575.716,221.324,139.772,21.31,20.6407,19.9163,13.605,12.5938,16.548
t070.tif,Cell type 1_4100,371.432,289.791,92.2336,24.9091,22.0718,19.2614,13.1396,9.63557,12.7591
t070.tif,Cell type 1_4101,388.131,374.658,110.262,23.486,21.7104,19.9296,14.3019,10.6821,12.7854
t070.tif,Cell type 1_11110,300.736,159.56,62.579,25.8384,20.5752,18.4267,9.39991,9.48837,14.9475
t070.tif,Cell type 1_11111,373.464,150.681,92.8247,23.9754,20.1576,16.4477,9.64353,12.5642,15.6272
t070.tif,Cell type 1_4110,470.249,322.778,99.2293,22.6051,19.3009,22.5413,15.4421,8.48158,11.8978
t070.tif,Cell type 1_4111,480.061,208.244,105.985,22.8757,19.4582,22.8757,14.4283,8.72731,12.4365
t070.tif,Cell type 1_3110,559.418,371.962,113.467,20.6139,18.5244,19.9155,6.28098,8.388,12.1312
t070.tif,Cell type 1_3111,578.264,293.01,160.11,21.0741,19.2112,19.3644,5.80313,7.90866,12.6351
t070.tif,Cell type 1_40000,205.814,318.278,158.214,16.0665,19.8018,15.4825,13.836,10.8821,16.3718
t070.tif,Cell type 1_40001,277.538,317.836,165.691,15.8017,19.9757,15.8017,13.2666,10.8917,15.7557
t070.tif,Cell type 1_40100,309.577,248.403,160.844,14.6899,20.5657,12.0699,13.5859,11.8711,15.3913
t070.tif,Cell type 1_40101,369.635,284.653,161.645,15.846,20.725,12.2213,13.3065,11.4813,15.5485
t070.tif,Cell type 1_40010,306.959,375.89,140.036,19.5212,20.4565,18.3853,14.7723,9.03969,15.0229
t070.tif,Cell type 1_40011,364.171,367.958,161.836,18.7737,20.5461,18.0757,14.8031,9.0721,15.0629
