scope,scope_type,frame_start,frame_end,frame_count,total_cells,metric,n,min,mean,median,max,p01,p05,p25,p75,p95,p99,std,unit,notes
frame_129,frame,129,129,1,174,pairwise_center_distance_3d_px,15051,24.9047,214.226,207.585,494.888,45.9198,73.0613,140.866,279.859,380.013,435.93,93.5245,px,verified output only; failed or incomplete run folders excluded
frame_129,frame,129,129,1,174,pairwise_center_distance_xy_px,15051,2.47775,204.167,199.053,494.685,26.6876,53.6447,127.278,273.652,376.343,434.214,98.4472,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,axis_ratio_major_minor,176,1.04186,1.25452,1.18665,2.0035,1.05835,1.08027,1.13009,1.29135,1.7331,1.8783,0.195262,ratio,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,cell_count_per_frame,1,176,176,176,176,176,176,176,176,176,176,0,cells,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,ellipsoid_volume_px3,176,9524.16,25095.4,21833.8,101438,9579.42,13112.5,18065.9,29736.8,42188.9,67493.3,11590.7,px^3,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,major_axis_length_px,176,30.8298,39.7979,38.6711,76.3692,31.0632,32.381,35.3467,43.065,51.7762,57.5937,6.28951,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,major_radius_px,176,15.4149,19.8989,19.3356,38.1846,15.5316,16.1905,17.6733,21.5325,25.8881,28.7968,3.14475,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,middle_axis_length_px,176,26.7694,35.6737,34.5921,53.9548,28.3379,29.6308,33.0588,38.0887,42.8464,50.9159,4.39412,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,middle_radius_px,176,13.3847,17.8368,17.2961,26.9774,14.169,14.8154,16.5294,19.0443,21.4232,25.458,2.19706,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,minor_axis_length_px,176,18.6107,32.1137,32.23,47.017,19.8852,21.8078,30.1965,34.9141,39.8543,46.399,4.97169,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,minor_radius_px,176,9.30537,16.0569,16.115,23.5085,9.94262,10.9039,15.0983,17.4571,19.9271,23.1995,2.48585,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,nearest_neighbor_distance_3d_px,176,29.1135,39.4424,38.6867,55.194,29.3653,30.9212,35.7075,43.7446,49.7094,52.2087,5.52389,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,nearest_neighbor_distance_xy_px,176,2.44903,16.3581,16.7289,33.6605,2.94585,5.64456,11.358,20.7592,28.5588,32.2134,6.93213,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,neighbors_within_30px_3d,176,0,0.0340909,0,1,0,0,0,0,0,1,0.181463,count,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,neighbors_within_40px_3d,176,0,0.784091,1,3,0,0,0,1,2,3,0.818103,count,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,neighbors_within_50px_3d,176,0,2.68182,3,6,0,1,2,4,5,5.25,1.28846,count,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,pairwise_center_distance_3d_px,15400,29.1135,214.117,207.705,492.223,46.1382,73.1465,140.965,280.044,379.252,436.457,93.3896,px,verified output only; failed or incomplete run folders excluded
frame_130,frame,130,130,1,176,pairwise_center_distance_xy_px,15400,2.44903,203.985,198.772,492.216,26.2035,53.1744,127.206,273.604,375.586,433.439,98.3422,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,axis_ratio_major_minor,178,1.03795,1.24111,1.18856,1.86924,1.06264,1.08485,1.13302,1.27818,1.64529,1.80273,0.166777,ratio,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,cell_count_per_frame,1,178,178,178,178,178,178,178,178,178,178,0,cells,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,ellipsoid_volume_px3,178,9531.34,25204.1,21837,97691.9,10378.2,13089.2,18443.7,28785.4,41090.1,69234.3,11207.9,px^3,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,major_axis_length_px,178,30.5616,39.7691,38.277,71.3838,30.7845,32.9357,35.7044,42.5915,51.1932,55.9816,5.96417,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,major_radius_px,178,15.2808,19.8846,19.1385,35.6919,15.3923,16.4679,17.8522,21.2958,25.5966,27.9908,2.98208,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,middle_axis_length_px,178,27.0514,35.6952,34.9674,55.0792,27.9019,29.8584,33.0209,37.6685,42.8722,50.4078,4.31768,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,middle_radius_px,178,13.5257,17.8476,17.4837,27.5396,13.951,14.9292,16.5105,18.8342,21.4361,25.2039,2.15884,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,minor_axis_length_px,178,19.0968,32.3389,32.3887,49.0278,19.7226,23.612,30.1929,35.0673,39.0028,47.1799,4.75758,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,minor_radius_px,178,9.5484,16.1694,16.1944,24.5139,9.86131,11.806,15.0965,17.5337,19.5014,23.5899,2.37879,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,nearest_neighbor_distance_3d_px,178,28.4097,39.3313,38.8355,55.3316,29.251,30.9942,35.768,42.7591,48.7917,50.8715,5.28646,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,nearest_neighbor_distance_xy_px,178,1.78933,16.4044,16.1571,33.7494,4.40311,6.05238,11.205,20.8992,27.6318,32.4034,6.58446,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,neighbors_within_30px_3d,178,0,0.0224719,0,1,0,0,0,0,0,1,0.148212,count,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,neighbors_within_40px_3d,178,0,0.842697,1,4,0,0,0,1,2,3,0.859826,count,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,neighbors_within_50px_3d,178,0,2.74157,3,6,0,1,2,4,5,6,1.39846,count,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,pairwise_center_distance_3d_px,15753,28.4097,213.749,207.363,496.675,45.8737,72.9151,140.403,279.768,379.573,436.976,93.5549,px,verified output only; failed or incomplete run folders excluded
frame_131,frame,131,131,1,178,pairwise_center_distance_xy_px,15753,1.78933,203.702,198.776,496.675,25.1847,53.6056,126.627,273.472,376.019,434.769,98.4781,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,axis_ratio_major_minor,179,1.03146,1.23247,1.18535,2.02729,1.05079,1.07716,1.13941,1.27593,1.49939,1.99246,0.162299,ratio,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,cell_count_per_frame,1,179,179,179,179,179,179,179,179,179,179,0,cells,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,ellipsoid_volume_px3,179,10401.4,25248.8,22478.8,93029.1,10771.9,13689.7,18990.5,29163.6,40376.7,62022.3,10419.6,px^3,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,major_axis_length_px,179,29.7946,39.8587,38.6422,68.393,30.7824,33.0519,35.5826,43.0121,49.5626,54.81,5.79601,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,major_radius_px,179,14.8973,19.9293,19.3211,34.1965,15.3912,16.526,17.7913,21.5061,24.7813,27.405,2.89801,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,middle_axis_length_px,179,26.9522,35.6643,34.8254,53.4036,28.1056,30.2407,32.9262,37.6109,42.279,49.4302,4.11968,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,middle_radius_px,179,13.4761,17.8321,17.4127,26.7018,14.0528,15.1203,16.4631,18.8055,21.1395,24.7151,2.05984,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,minor_axis_length_px,179,18.6158,32.5468,32.559,48.645,21.6933,24.3557,30.3007,34.9905,38.3013,45.2295,4.24574,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,minor_radius_px,179,9.30788,16.2734,16.2795,24.3225,10.8467,12.1779,15.1503,17.4952,19.1506,22.6148,2.12287,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,nearest_neighbor_distance_3d_px,179,27.4667,38.72,38.1405,52.9502,29.4686,30.8879,35.3874,41.6116,48.1091,50.9247,5.02949,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,nearest_neighbor_distance_xy_px,179,3.14547,15.246,15.2183,33.9735,3.2465,4.09998,9.54195,19.1818,27.6004,31.6268,6.87135,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,neighbors_within_30px_3d,179,0,0.0111732,0,1,0,0,0,0,0,0.22,0.105111,count,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,neighbors_within_40px_3d,179,0,0.826816,1,4,0,0,0,1,2,3,0.850998,count,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,neighbors_within_50px_3d,179,0,2.69274,3,6,0,1,2,4,5,6,1.27744,count,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,pairwise_center_distance_3d_px,15931,27.4667,213.676,207.3,496.573,45.5224,73.2198,139.914,279.962,378.874,436.529,93.4148,px,verified output only; failed or incomplete run folders excluded
frame_132,frame,132,132,1,179,pairwise_center_distance_xy_px,15931,3.14547,203.647,198.53,496.562,25.6162,53.4165,126.412,273.678,375.235,433.61,98.3218,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,axis_ratio_major_minor,180,1.04286,1.22935,1.18486,2.01821,1.05204,1.0849,1.14052,1.26482,1.48098,1.89107,0.154706,ratio,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,cell_count_per_frame,1,180,180,180,180,180,180,180,180,180,180,0,cells,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,ellipsoid_volume_px3,180,11147.3,25245.8,22814.4,74840.6,11831.4,14831.1,19319.9,29665.6,39611.8,61067.9,9572.4,px^3,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,major_axis_length_px,180,31.3058,39.8246,38.7353,60.0572,31.6949,32.9908,35.8154,42.7073,51.0127,56.3178,5.46462,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,major_radius_px,180,15.6529,19.9123,19.3676,30.0286,15.8474,16.4954,17.9077,21.3536,25.5063,28.1589,2.73231,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,middle_axis_length_px,180,28.7634,35.8143,35.1611,54.0218,29.2791,30.6901,33.2523,37.6719,42.0618,49.4141,3.93136,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,middle_radius_px,180,14.3817,17.9072,17.5806,27.0109,14.6395,15.345,16.6261,18.836,21.0309,24.7071,1.96568,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,minor_axis_length_px,180,18.9543,32.5941,32.4603,45.9884,20.1301,26.7306,30.7159,34.4715,38.2106,44.5458,4.05069,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,minor_radius_px,180,9.47714,16.297,16.2302,22.9942,10.065,13.3653,15.358,17.2357,19.1053,22.2729,2.02535,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,nearest_neighbor_distance_3d_px,180,26.8488,38.3081,38.7994,51.6436,26.8922,30.1486,33.7016,41.9639,46.9625,50.795,5.27278,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,nearest_neighbor_distance_xy_px,180,0.299401,14.2242,13.9201,34.2757,0.518756,4.27638,9.18513,18.7394,25.9115,29.7989,6.69291,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,neighbors_within_30px_3d,180,0,0.0333333,0,1,0,0,0,0,0,1,0.179505,count,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,neighbors_within_40px_3d,180,0,0.922222,1,4,0,0,0,2,2,3,0.86574,count,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,neighbors_within_50px_3d,180,0,2.8,3,6,0,1,2,4,5,6,1.3433,count,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,pairwise_center_distance_3d_px,16110,26.8488,213.664,207.141,496.625,45.5911,73.2063,140.094,279.637,379.686,436.828,93.5148,px,verified output only; failed or incomplete run folders excluded
frame_133,frame,133,133,1,180,pairwise_center_distance_xy_px,16110,0.299401,203.619,198.47,496.62,25.4909,53.9669,126.835,273.438,375.915,434.092,98.4269,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,axis_ratio_major_minor,180,1.01839,1.22086,1.17226,2.06469,1.05572,1.07885,1.13227,1.25717,1.47681,1.96237,0.165783,ratio,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,cell_count_per_frame,1,180,180,180,180,180,180,180,180,180,180,0,cells,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,ellipsoid_volume_px3,180,11784.5,25402.1,22644.4,63975.9,12258.3,14429.9,19611.8,30515.4,41154.9,60503.2,9127.54,px^3,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,major_axis_length_px,180,29.612,39.798,38.4561,54.7784,31.1177,32.831,35.7981,43.2178,50.3382,54.2259,5.39813,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,major_radius_px,180,14.806,19.899,19.228,27.3892,15.5589,16.4155,17.899,21.6089,25.1691,27.1129,2.69907,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,middle_axis_length_px,180,28.9294,35.9361,35.0214,51.1148,29.2805,30.5686,33.1412,38.3185,42.2121,49.1086,3.94963,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,middle_radius_px,180,14.4647,17.968,17.5107,25.5574,14.6403,15.2843,16.5706,19.1593,21.1061,24.5543,1.97482,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,minor_axis_length_px,180,20.1834,32.7985,32.7007,45.2452,22.1623,26.1538,30.9041,35.1287,38.7435,44.1291,3.88359,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,minor_radius_px,180,10.0917,16.3992,16.3503,22.6226,11.0812,13.0769,15.4521,17.5643,19.3718,22.0645,1.9418,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,nearest_neighbor_distance_3d_px,180,25.0389,38.4301,39.0312,53.9417,26.0031,28.3185,34.0994,42.8198,47.0785,49.2346,5.60133,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,nearest_neighbor_distance_xy_px,180,1.84127,15.1865,14.4809,30.9508,3.50827,4.27723,10.352,19.711,27.0346,28.3468,6.23264,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,neighbors_within_30px_3d,180,0,0.0777778,0,2,0,0,0,0,1,1,0.287819,count,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,neighbors_within_40px_3d,180,0,0.866667,1,4,0,0,0,1,2,3,0.87178,count,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,neighbors_within_50px_3d,180,0,2.75556,3,6,0.79,1,2,4,5,6,1.20933,count,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,pairwise_center_distance_3d_px,16110,25.0389,213.476,206.479,494.849,45.2794,73.4366,139.725,279.731,379.027,435.944,93.4295,px,verified output only; failed or incomplete run folders excluded
frame_134,frame,134,134,1,180,pairwise_center_distance_xy_px,16110,1.84127,203.372,197.812,494.841,25.6576,53.5926,125.933,273.305,375.962,434.221,98.3534,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,axis_ratio_major_minor,182,1.0181,1.21687,1.17633,2.25495,1.04305,1.07565,1.12381,1.25608,1.46505,1.97015,0.167822,ratio,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,cell_count_per_frame,1,182,182,182,182,182,182,182,182,182,182,0,cells,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,ellipsoid_volume_px3,182,10349.7,25199.2,23055.9,59546.8,11407.6,13834,19266.4,30285,40591.7,54672.2,8837.23,px^3,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,major_axis_length_px,182,31.285,39.5965,38.4494,55.0558,31.7551,33.522,35.5917,43.1547,49.8683,52.6209,5.0767,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,major_radius_px,182,15.6425,19.7982,19.2247,27.5279,15.8775,16.761,17.7958,21.5773,24.9342,26.3105,2.53835,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,middle_axis_length_px,182,27.7386,35.8066,35.2721,49.3726,28.8432,30.0129,33.2686,37.928,41.9828,47.7902,3.90537,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,middle_radius_px,182,13.8693,17.9033,17.6361,24.6863,14.4216,15.0064,16.6343,18.964,20.9914,23.8951,1.95268,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,minor_axis_length_px,182,17.7768,32.8144,33.0647,45.022,19.6907,26.8147,30.7915,35.2613,38.0814,42.875,4.09066,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,minor_radius_px,182,8.88839,16.4072,16.5324,22.511,9.84535,13.4074,15.3957,17.6306,19.0407,21.4375,2.04533,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,nearest_neighbor_distance_3d_px,182,22.6165,38.0884,38.1883,55.3453,24.67,29.8694,35.0696,41.4698,46.3374,48.9407,5.37084,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,nearest_neighbor_distance_xy_px,182,2.17809,15.1055,14.7719,32.5284,2.88479,4.00145,10.7635,20.1128,26.0711,30.8651,6.66535,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,neighbors_within_30px_3d,182,0,0.0549451,0,1,0,0,0,0,0.95,1,0.227873,count,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,neighbors_within_40px_3d,182,0,0.923077,1,3,0,0,0,1,2,3,0.854603,count,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,neighbors_within_50px_3d,182,0,2.93407,3,6,1,1,2,4,5,6,1.23415,count,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,pairwise_center_distance_3d_px,16471,22.6165,212.16,204.787,495.124,45.1785,72.3515,139.254,277.912,376.981,433.546,92.8222,px,verified output only; failed or incomplete run folders excluded
frame_135,frame,135,135,1,182,pairwise_center_distance_xy_px,16471,2.17809,202.001,195.907,495.123,25.4549,53.4145,125.301,271.742,373.937,431.372,97.7384,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,axis_ratio_major_minor,182,1.06461,1.20783,1.16192,2.09895,1.06698,1.08379,1.1196,1.24489,1.45552,1.88372,0.150419,ratio,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,cell_count_per_frame,1,182,182,182,182,182,182,182,182,182,182,0,cells,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,ellipsoid_volume_px3,182,10861.4,25413.2,23250,64228.9,11221,14493.2,18885.3,30165.5,40795.8,54646.1,8965.69,px^3,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,major_axis_length_px,182,29.39,39.6601,38.6018,55.1348,31.3681,33.0656,35.6294,42.7498,50.3051,54.3828,5.3749,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,major_radius_px,182,14.695,19.8301,19.3009,27.5674,15.684,16.5328,17.8147,21.3749,25.1526,27.1914,2.68745,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,middle_axis_length_px,182,27.1564,35.8466,35.3934,49.993,27.951,30.2153,32.9877,37.6589,42.4369,48.0643,3.96012,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,middle_radius_px,182,13.5782,17.9233,17.6967,24.9965,13.9755,15.1076,16.4939,18.8294,21.2185,24.0322,1.98006,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,minor_axis_length_px,182,19.0769,32.9935,32.9925,45.249,21.0335,27.7388,31.1338,35.2962,38.7655,41.927,3.79475,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,minor_radius_px,182,9.53843,16.4968,16.4962,22.6245,10.5167,13.8694,15.5669,17.6481,19.3827,20.9635,1.89737,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,nearest_neighbor_distance_3d_px,182,26.5199,38.2169,38.5471,49.9782,27.0832,28.9057,34.4645,41.9138,47.4301,49.7428,5.47907,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,nearest_neighbor_distance_xy_px,182,1.42494,15.097,15.0429,35.4506,2.35038,4.1264,10.1491,19.7313,25.0413,30.5032,6.68803,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,neighbors_within_30px_3d,182,0,0.0879121,0,1,0,0,0,0,1,1,0.283167,count,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,neighbors_within_40px_3d,182,0,0.78022,1,3,0,0,0,1,2,3,0.781689,count,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,neighbors_within_50px_3d,182,1,2.92308,3,6,1,1,2,4,5,6,1.26865,count,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,pairwise_center_distance_3d_px,16471,26.5199,212.323,205.069,496.245,44.8474,72.9619,139.751,278.044,378.067,434.938,92.9493,px,verified output only; failed or incomplete run folders excluded
frame_136,frame,136,136,1,182,pairwise_center_distance_xy_px,16471,1.42494,202.082,196.11,495.58,25.0577,52.8059,125.197,271.539,374.248,432.287,97.8812,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,axis_ratio_major_minor,183,1.01698,1.21651,1.1745,2.18158,1.03695,1.07298,1.12163,1.23722,1.54944,2.05283,0.180611,ratio,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,cell_count_per_frame,1,183,183,183,183,183,183,183,183,183,183,0,cells,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,ellipsoid_volume_px3,183,9853.53,25469.9,23099.3,62115.7,11654.8,14436.7,19592.9,29626.3,41987.2,60780.5,9188.89,px^3,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,major_axis_length_px,183,30.4064,39.7843,38.2114,56.8644,30.8742,32.9968,36.1049,42.7664,50.8849,54.5536,5.47216,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,major_radius_px,183,15.2032,19.8921,19.1057,28.4322,15.4371,16.4984,18.0525,21.3832,25.4425,27.2768,2.73608,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,middle_axis_length_px,183,27.3208,35.8484,35.3498,50.7206,28.0774,30.1565,33.214,37.8091,42.0201,49.3948,3.90074,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,middle_radius_px,183,13.6604,17.9242,17.6749,25.3603,14.0387,15.0782,16.607,18.9046,21.0101,24.6974,1.95037,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,minor_axis_length_px,183,20.3978,32.9693,33.1368,44.5108,20.9359,24.9203,31.0529,35.1574,39.4731,43.7476,4.08239,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,minor_radius_px,183,10.1989,16.4847,16.5684,22.2554,10.468,12.4601,15.5265,17.5787,19.7366,21.8738,2.0412,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,nearest_neighbor_distance_3d_px,183,27.5589,37.971,38.001,51.7912,27.8641,29.4125,34.3207,41.2789,46.2943,49.6438,4.94214,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,nearest_neighbor_distance_xy_px,183,1.11041,14.7856,14.6139,38.3883,2.41236,4.47783,9.16729,19.6394,26.34,28.5527,6.96612,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,neighbors_within_30px_3d,183,0,0.0546448,0,1,0,0,0,0,0.9,1,0.227286,count,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,neighbors_within_40px_3d,183,0,0.928962,1,3,0,0,0,1,2.9,3,0.830026,count,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,neighbors_within_50px_3d,183,0,3.01639,3,6,1,1,2,4,5,6,1.26091,count,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,pairwise_center_distance_3d_px,16653,27.5589,211.568,204.169,495.037,44.2125,72.3985,139.298,276.626,376.959,431.449,92.5425,px,verified output only; failed or incomplete run folders excluded
frame_137,frame,137,137,1,183,pairwise_center_distance_xy_px,16653,1.11041,201.414,195.939,494.006,25.6644,52.5235,125.033,270.641,372.8,428.808,97.455,px,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,axis_ratio_major_minor,185,1.0401,1.20934,1.16518,2.23471,1.06122,1.0851,1.11948,1.23521,1.48766,1.83441,0.155061,ratio,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,cell_count_per_frame,1,185,185,185,185,185,185,185,185,185,185,0,cells,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,ellipsoid_volume_px3,185,10252.2,25363.5,23215,63657.4,11123.4,13862.4,19027.9,30007.4,41090.4,57829.1,9317.64,px^3,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,major_axis_length_px,185,29.4792,39.5476,37.9306,55.566,30.9203,32.9695,35.9348,42.4068,51.1054,53.4852,5.33017,px,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,major_radius_px,185,14.7396,19.7738,18.9653,27.783,15.4602,16.4848,17.9674,21.2034,25.5527,26.7426,2.66509,px,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,middle_axis_length_px,185,28.9468,35.832,35.1148,49.9236,29.4437,30.2884,33.2886,37.9414,42.107,49.0288,3.87356,px,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,middle_radius_px,185,14.4734,17.916,17.5574,24.9618,14.7218,15.1442,16.6443,18.9707,21.0535,24.5144,1.93678,px,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,minor_axis_length_px,185,18.2473,32.9374,32.9324,45.3868,19.1001,25.9472,31.072,35.2516,39.2897,43.058,4.21297,px,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,minor_radius_px,185,9.12365,16.4687,16.4662,22.6934,9.55004,12.9736,15.536,17.6258,19.6449,21.529,2.10649,px,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,nearest_neighbor_distance_3d_px,185,27.1811,37.6091,37.6157,52.7871,27.4367,29.67,33.4247,41.4929,46.0061,49.1386,5.3339,px,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,nearest_neighbor_distance_xy_px,185,2.74304,14.8355,15.2334,35.4717,2.75616,3.8325,9.1379,20.0551,25.2623,29.2264,6.67168,px,verified output only; failed or incomplete run folders excluded
frame_138,frame,138,138,1,185,neighbors_within_30px_3d,185,0,0.0864865,0,1,0,0,0,0,1,1,0.281081,count,verified output only; failed or incomplete run folders excluded
