file,name,x,y,width,length,rotation,split_alpha,opacity
frame035.png,b1100,152.8003665,150.4773437,4.871748503,26.48780345,3.193163039,0.440918474,0.2
frame035.png,b1101,173.1142928,125.3091335,4.599426625,30.76147975,1.966006452,0.440918474,0.2
frame035.png,b0010,153.1756903,136.5743951,5.345773743,25.39943593,0.676169494,0.472649575,0.2
frame035.png,b0011,155.7585516,114.0254665,5.48233176,26.83587823,1.893602598,0.472649575,0.2
frame035.png,b0110,129.5038996,136.2346887,4.52471239,20.94881478,2.407722519,0.448749571,0.2
frame035.png,b0111,143.2919494,113.8635611,5.820912359,23.3558243,2.032094027,0.448749571,0.2
frame035.png,b0000,131.8764215,166.6300603,7.065178023,25.34271811,1.999279534,0.488230151,0.2
frame035.png,b0001,132.5299344,147.3755236,5.016513126,27.89480365,2.460174049,0.488230151,0.2
frame035.png,b1110,163.963402,121.0180082,4.442452322,23.33804854,1.897863875,0.392124999,0.2
frame035.png,b1111,170.7040487,94.93527443,7.102223219,26.15672343,1.160271972,0.392124999,0.2
frame035.png,b0100,113.5289224,155.2051431,6.445193314,35.60650175,1.347750951,combined alpha unknown,0.2
frame036.png,b100,150.4380189,162.4699897,6.226927544,23.12230874,3.007845948,0.322778852,0.2
frame036.png,b0101,122.3820366,124.9094473,5.905304394,31.92149486,2.307330413,0.51299704,0.2
frame036.png,b10110,181.0516133,136.1135525,5.622046806,25.07563475,2.194302037,0.573444823,0.2
frame036.png,b10111,192.9361313,112.7429295,6.694246752,27.65124339,2.431390887,0.573444823,0.2
frame036.png,b1100,153.0571436,151.0031512,4.693966551,28.03780369,3.340772222,0.440918474,0.2
frame036.png,b1101,173.1877163,125.8128221,4.569388755,33.26950377,1.93738323,0.440918474,0.2
frame036.png,b0010,151.2846073,136.7449152,5.757140645,26.02695783,0.72393271,0.472649575,0.2
frame036.png,b0011,155.5076365,114.2053727,5.100026482,26.83562913,1.882278513,0.472649575,0.2
frame036.png,b0110,126.1555341,136.859635,4.5097023,21.81822568,2.389220783,0.448749571,0.2
frame036.png,b0111,142.8122522,113.2006963,6.176045924,25.00341346,2.033053146,0.448749571,0.2
frame036.png,b0000,130.8204244,167.1216406,6.526775806,26.17016051,2.020623785,0.488230151,0.2
frame036.png,b1110,163.9576747,120.8255289,4.426808875,24.83590531,1.880181807,0.392124999,0.2
frame036.png,b1111,170.2146523,94.34031743,7.193255301,28.66819368,1.030466961,0.392124999,0.2
frame036.png,b0001,129.8430896,147.9886309,5.038697623,31.05356778,2.381666617,combined alpha unknown,0.2
frame036.png,b0100,110.7464576,155.4470564,6.806394863,38.95348951,1.314289233,combined alpha unknown,0.2
frame036.png,b10100,172.3129898,159.7043885,6.350234386,15.01653271,2.641049713,0.485995713,0.2
frame036.png,b10101,185.2203203,152.3939522,6.700859014,16.06516898,2.824701292,0.485995713,0.2
frame037.png,b100,150.3383302,162.9849763,6.052114469,24.85977937,3.08219784,0.322778852,0.2
frame037.png,b10110,181.4348401,136.7776571,5.709063255,26.95173585,2.233182374,0.573444823,0.2
frame037.png,b10111,191.9246106,113.3790526,6.713535158,28.80895462,2.388736872,0.573444823,0.2
frame037.png,b0010,151.3535052,138.8466714,5.704297011,28.01847141,0.648005728,0.472649575,0.2
frame037.png,b0011,154.8307369,115.994265,5.047331163,29.24872245,1.864989466,0.472649575,0.2
frame037.png,b0110,123.7715284,138.2476244,4.568020546,22.49307988,2.28826612,0.448749571,0.2
frame037.png,b0111,141.8834737,113.3688462,5.932224451,26.4221343,2.098035179,0.448749571,0.2
frame037.png,b0000,130.5461059,166.510494,6.600062474,27.29862408,2.020851623,0.488230151,0.2
frame037.png,b1110,164.0165233,120.7395929,4.328420435,25.97483723,1.89016277,0.392124999,0.2
frame037.png,b1111,170.3048881,94.3497526,6.889961836,30.04293764,0.91558595,0.392124999,0.2
frame037.png,b10100,172.3460137,161.3172433,6.246428425,15.65520565,2.527850322,0.485995713,0.2
frame037.png,b10101,185.1848165,153.0773241,6.793339593,16.78185939,2.671423089,0.485995713,0.2
frame037.png,b0101,120.928853,125.1332777,6.298880658,33.16025819,2.302677627,combined alpha unknown,0.2
frame037.png,b0001,128.0359495,148.6707546,4.486070127,30.91965797,2.266563125,combined alpha unknown,0.2
frame037.png,b0100,109.2560354,156.003006,6.538820486,39.75709468,1.293522732,combined alpha unknown,0.2
frame037.png,b1101,172.9031048,126.6029515,4.609071707,34.70179258,1.915978909,combined alpha unknown,0.2
frame037.png,b11000,145.2490778,149.3996697,5.086946901,14.63962431,3.387681703,0.497018654,0.2
frame037.png,b11001,158.9217374,153.0572948,4.581964478,14.4484054,3.371388806,0.497018654,0.2
frame038.png,b100,150.6253364,163.738154,6.054713712,25.6855453,3.035111394,0.322778852,0.2
frame038.png,b10110,182.191953,137.202838,5.767513613,29.04873721,2.301169271,0.573444823,0.2
frame038.png,b10111,192.2150483,113.3317804,6.807942496,29.04428793,2.411557122,0.573444823,0.2
frame038.png,b0110,121.5767612,138.8245144,4.600233443,26.93248781,2.112162533,0.448749571,0.2
frame038.png,b0111,140.3493955,113.4717401,6.031909274,26.30958316,2.182735619,0.448749571,0.2
frame038.png,b0000,130.6915772,165.6391185,6.234246067,28.91883833,1.978601282,0.488230151,0.2
frame038.png,b1110,163.5781578,121.7037247,4.169241706,29.76430885,1.846755637,0.392124999,0.2
frame038.png,b1111,170.5721092,93.36931601,7.175390776,32.04951045,0.774198465,0.392124999,0.2
frame038.png,b10100,172.7514764,162.5192636,5.996631356,17.07082448,2.397034881,0.485995713,0.2
frame038.png,b10101,185.647114,152.144867,6.083590675,16.16221451,2.591293155,0.485995713,0.2
frame038.png,b11000,144.9785974,148.4630606,4.862007884,15.79451071,3.78056533,0.497018654,0.2
frame038.png,b11001,159.7226819,154.5144078,4.166336409,16.67730701,3.277870141,0.497018654,0.2
frame038.png,b1101,173.0689696,126.4617801,4.656281448,35.90627625,1.881116325,combined alpha unknown,0.2
frame038.png,b0101,119.5257563,122.9397107,6.126546642,37.46405293,2.259378473,combined alpha unknown,0.2
frame038.png,b0011,154.9694236,115.7597814,5.743956506,31.57081343,1.879199581,combined alpha unknown,0.2
frame038.png,b0100,108.2936491,155.5675299,6.623242466,41.47157451,1.243877422,combined alpha unknown,0.2
frame038.png,b0001,127.1512351,149.2285124,4.517851335,32.80589449,2.060485396,combined alpha unknown,0.2
frame038.png,b00100,155.8633602,143.6386364,5.611499943,15.98807173,0.565929444,0.523343718,0.2
frame038.png,b00101,144.3669664,133.5338917,5.584742006,14.79951284,0.919766671,0.523343718,0.2
frame039.png,b100,150.4873958,164.5640409,6.441883673,25.39298781,3.053456532,0.322778852,0.2
frame039.png,b10110,183.3913564,136.7564933,6.081390359,28.20182239,2.312347363,0.573444823,0.2
frame039.png,b0110,120.6272311,139.6662642,4.526643126,28.31211422,2.039589503,0.448749571,0.2
frame039.png,b0111,140.6775128,111.761565,6.234446756,29.14748726,2.233388572,0.448749571,0.2
frame039.png,b0000,130.8181831,165.8747751,5.852343263,29.46339914,1.961797661,0.488230151,0.2
frame039.png,b10100,172.8317966,164.5114783,6.3223332,17.97396612,2.348472459,0.485995713,0.2
frame039.png,b10101,185.2851916,152.7647884,6.230827549,17.54258634,2.602416885,0.485995713,0.2
frame039.png,b11000,143.9553613,148.3715696,4.863950926,15.15751685,3.934278288,0.497018654,0.2
frame039.png,b11001,159.2531936,155.8964829,4.582514271,16.08304451,3.235669249,0.497018654,0.2
frame039.png,b00100,154.5860156,143.9847594,5.090347032,16.56048696,0.539319423,0.523343718,0.2
frame039.png,b00101,142.7748493,132.805488,5.922200412,17.59628884,0.959649271,0.523343718,0.2
frame039.png,b10111,192.0831298,114.2244435,6.46111906,31.43222445,2.372872808,combined alpha unknown,0.2
frame039.png,b01010,112.3778736,131.8184635,5.714375437,16.68003312,2.12888505,0.389813106,0.2
frame039.png,b01011,123.3875395,116.4391317,5.955523345,21.9829803,2.311943443,0.389813106,0.2
frame039.png,b1110,163.8334266,122.0498305,4.176453388,31.09872079,1.817032107,combined alpha unknown,0.2
frame039.png,b1111,170.2753258,93.28620459,6.90105552,34.26340715,0.739654083,combined alpha unknown,0.2
frame039.png,b00110,152.5455278,124.5625403,5.422418208,16.83380146,1.627481301,0.492557759,0.2
frame039.png,b00111,156.9787813,109.7907482,5.277238384,16.0132239,1.793549739,0.492557759,0.2
frame039.png,b1101,172.520608,127.9277521,4.720794335,38.00989625,1.894596034,combined alpha unknown,0.2
frame039.png,b00010,124.2135392,155.8708959,4.675183938,19.94351738,2.071377108,0.573714054,0.2
frame039.png,b00011,130.8941939,140.7311906,4.603486988,14.57926283,2.143069772,0.573714054,0.2
frame039.png,b01000,112.6438849,169.0749342,6.502187206,15.47752472,1.093615955,0.328563487,0.2
frame039.png,b01001,105.2275377,149.2375458,6.476626713,28.6131986,1.237523526,0.328563487,0.2
frame040.png,b100,150.393283,165.7854008,6.337639991,27.79046857,3.125733206,0.322778852,0.2
frame040.png,b10110,185.5919025,135.8327489,6.289227004,28.58283956,2.352891689,0.573444823,0.2
frame040.png,b0110,119.210561,140.5128693,4.67316235,28.11343665,1.96061227,0.448749571,0.2
frame040.png,b10100,172.7566645,166.6815549,6.485900298,17.66396017,2.339510399,0.485995713,0.2
frame040.png,b10101,184.7226466,153.6013408,5.969697025,19.11214826,2.474053753,0.485995713,0.2
frame040.png,b11000,142.514366,147.6115702,4.840751112,15.89057275,4.053144205,0.497018654,0.2
frame040.png,b11001,159.965555,156.9857028,4.292681949,18.53817956,3.193209026,0.497018654,0.2
frame040.png,b00100,153.9340804,144.81068,4.93945847,16.37517521,0.589311701,0.523343718,0.2
frame040.png,b00101,141.261364,129.6801806,6.274340334,18.45425853,1.133753363,0.523343718,0.2
frame040.png,b10111,192.2613337,114.4855351,5.778170969,30.32681179,2.378908817,combined alpha unknown,0.2
frame040.png,b01010,111.3706591,131.034655,5.676084367,16.29684553,1.943252395,0.389813106,0.2
frame040.png,b01011,121.2973692,113.6048597,6.15587143,24.39644861,2.266315562,0.389813106,0.2
frame040.png,b1111,170.3142586,92.97912362,6.44764222,35.94757198,0.677811372,combined alpha unknown,0.2
frame040.png,b00110,153.3844052,124.9507272,5.012133582,18.66666409,1.593300211,0.492557759,0.2
frame040.png,b00111,157.173631,108.5802449,5.640826463,16.62310267,1.857351316,0.492557759,0.2
frame040.png,b00010,122.8945558,159.1202787,4.616907009,18.70775216,2.020811337,0.573714054,0.2
frame040.png,b00011,129.7872131,140.5646421,5.205813471,16.38189385,2.045878454,0.573714054,0.2
frame040.png,b01000,111.8228773,169.3380984,6.322352111,16.72868904,1.06981703,0.328563487,0.2
frame040.png,b01001,103.677176,147.9023158,6.245940325,30.131373,1.210585286,0.328563487,0.2
frame040.png,b01110,133.2047491,117.1686653,6.208377523,17.36233332,2.35314874,0.533006922,0.2
frame040.png,b01111,145.4717525,105.176939,6.389635704,16.79989387,2.643625104,0.533006922,0.2
frame040.png,b11010,169.6707816,138.0005475,5.058779688,20.88730509,1.903909306,0.532136793,0.2
frame040.png,b11011,175.9128857,117.6194196,4.991347474,18.99415704,1.847914066,0.532136793,0.2
frame040.png,b11100,162.451487,129.4771325,4.47959702,16.74289817,1.799874909,0.509909094,0.2
frame040.png,b11101,166.8118245,112.4622146,4.804518465,16.88864817,1.874407965,0.509909094,0.2
frame040.png,b00000,128.2553192,172.6847819,6.178030525,19.20798793,2.002239941,0.574689358,0.2
frame040.png,b00001,133.9842017,157.0360384,5.588751638,14.412522,1.868549376,0.574689358,0.2
frame041.png,b100,151.6189756,167.1870896,6.204334633,28.9463891,3.174673349,0.322778852,0.2
frame041.png,b10110,186.9661025,135.1946197,6.049433748,29.93721715,2.344287922,0.573444823,0.2
frame041.png,b10100,173.6827726,168.6355543,6.493507005,17.52287534,2.307547607,0.485995713,0.2
frame041.png,b10101,185.3274812,154.3583483,6.197433651,20.98475346,2.454748391,0.485995713,0.2
frame041.png,b11000,142.4369228,148.554472,5.031173388,15.78884339,4.09938171,0.497018654,0.2
frame041.png,b11001,159.3187591,157.9222421,4.338386623,19.04589093,3.247382119,0.497018654,0.2
frame041.png,b00100,153.3498334,145.6189985,5.257097981,15.7310641,0.655555367,0.523343718,0.2
frame041.png,b00101,141.9707854,129.2846682,5.837313994,18.4787254,1.31975314,0.523343718,0.2
frame041.png,b01010,111.657935,130.3046106,5.4837979,19.83765158,1.913516347,0.389813106,0.2
frame041.png,b01011,121.6826213,112.4883011,6.325139919,22.56240179,2.23805042,0.389813106,0.2
frame041.png,b00110,153.4036145,125.5238005,5.144740142,20.47915854,1.574207107,0.492557759,0.2
frame041.png,b00111,157.2283058,108.4761789,5.431719291,15.53590314,1.954561469,0.492557759,0.2
frame041.png,b00010,123.7453384,159.6429264,4.77056739,18.99619802,1.923530341,0.573714054,0.2
frame041.png,b00011,129.7406639,139.4757228,4.569974847,17.23791452,2.05532532,0.573714054,0.2
frame041.png,b01000,112.2456502,170.4421398,6.379315545,16.80363399,1.047133181,0.328563487,0.2
frame041.png,b01110,132.5718208,117.1942443,5.666069337,19.24485848,2.337040409,0.533006922,0.2
frame041.png,b01111,145.4763691,104.8334525,6.890659328,16.99494974,2.536299724,0.533006922,0.2
frame041.png,b11010,169.2375756,140.534641,5.337524063,21.77458374,1.944411488,0.532136793,0.2
frame041.png,b11011,176.1498792,117.6241512,5.220878674,19.27801223,1.86011365,0.532136793,0.2
frame041.png,b11100,162.5821997,131.1596956,4.27905967,17.46078742,1.754414793,0.509909094,0.2
frame041.png,b11101,166.6404691,112.7970748,4.945486203,21.40382851,1.873447572,0.509909094,0.2
frame041.png,b00000,128.1947195,174.9439423,6.036589318,17.79117089,2.022329117,0.574689358,0.2
frame041.png,b00001,134.2070342,158.2092467,5.229131892,17.02313054,1.757663154,0.574689358,0.2
frame041.png,b10111,192.3628817,114.7644035,5.963651826,31.14139017,2.344033869,combined alpha unknown,0.2
frame041.png,b01001,103.461023,148.2393005,6.285977988,32.85639093,1.224493867,combined alpha unknown,0.2
frame041.png,b1111,170.9924186,93.36354796,6.748314879,38.15847212,0.655179622,combined alpha unknown,0.2
frame041.png,b01100,116.2350914,150.0872043,4.828639315,15.19116795,1.63329953,0.484665881,0.2
frame041.png,b01101,120.8539619,135.383646,4.608640772,15.87967972,1.973580814,0.484665881,0.2
frame042.png,b10100,174.6615878,172.1784202,6.035612201,19.11693594,2.073104963,0.485995713,0.2
frame042.png,b10101,184.9575109,155.7032723,5.619145296,21.24817468,2.315632121,0.485995713,0.2
frame042.png,b11000,140.7598766,149.3010963,4.844614025,16.88497437,4.173893456,0.497018654,0.2
frame042.png,b11001,157.668029,160.0155105,4.33097983,20.38855525,3.22303068,0.497018654,0.2
frame042.png,b00100,152.6874237,148.0271293,5.308755323,16.66900222,0.71470971,0.523343718,0.2
frame042.png,b00101,140.8950609,127.6110454,6.062098017,19.35402595,1.468156983,0.523343718,0.2
frame042.png,b01010,110.3397976,130.1844774,5.535804373,23.07109247,1.890318677,0.389813106,0.2
frame042.png,b01011,121.4348041,110.8320377,6.3265621,22.26666153,2.31489768,0.389813106,0.2
frame042.png,b00110,152.3604828,127.3592614,4.947321524,20.95590087,1.562931034,0.492557759,0.2
frame042.png,b00111,156.0973729,109.1757973,5.194245718,17.53623,2.07425528,0.492557759,0.2
frame042.png,b00010,123.3427594,160.7882276,4.821812868,20.30872318,1.823568118,0.573714054,0.2
frame042.png,b00011,128.5938099,137.5368524,5.166602332,17.19805418,1.999050932,0.573714054,0.2
frame042.png,b01000,111.2251014,170.9825315,6.052855581,17.35202827,1.018961381,0.328563487,0.2
frame042.png,b01110,130.1142385,117.4215617,5.318109378,18.86443161,2.384480881,0.533006922,0.2
frame042.png,b01111,144.3307426,104.1854331,6.782924297,21.10684322,2.527412329,0.533006922,0.2
frame042.png,b11010,168.5347525,142.8167818,5.354257354,22.47476391,1.88983867,0.532136793,0.2
frame042.png,b11011,175.3363876,117.8705914,4.791221242,20.25558036,1.820240059,0.532136793,0.2
frame042.png,b11100,161.9280909,132.6597908,4.424287618,17.96796967,1.76435175,0.509909094,0.2
frame042.png,b11101,166.0253066,112.226562,5.044371549,21.57069207,1.851938524,0.509909094,0.2
frame042.png,b00000,127.7556167,176.2949003,6.262681319,20.07205725,2.190499355,0.574689358,0.2
frame042.png,b00001,133.6354986,156.9684938,5.313982614,15.04706047,1.576117302,0.574689358,0.2
frame042.png,b01100,115.0998725,152.2892806,4.617094504,14.67919645,1.577412688,0.484665881,0.2
frame042.png,b01101,118.6850856,136.5576849,4.209627039,17.24965138,1.886506041,0.484665881,0.2
frame042.png,b01001,101.4257039,147.7486083,6.472038555,33.64960857,1.215686034,combined alpha unknown,0.2
frame042.png,b10111,192.3473412,114.8587403,6.051343207,34.38254888,2.338060943,combined alpha unknown,0.2
frame042.png,b1000,145.0756399,168.7684185,5.845612913,15.70604428,3.190660393,0.501780932,0.2
frame042.png,b1001,160.3163468,169.6962175,5.745172451,15.61101934,3.154026621,0.501780932,0.2
frame042.png,b101100,180.2689296,145.0805686,6.396097915,16.74663196,2.052525173,0.48127631,0.2
frame042.png,b101101,191.4116524,131.4175181,6.136055538,19.80667679,2.423885325,0.48127631,0.2
frame042.png,b11110,179.3818443,99.45205006,6.93342319,18.82061081,0.648619748,0.467462577,0.2
frame042.png,b11111,163.0332366,87.42344898,7.117936609,20.89198661,0.644287421,0.467462577,0.2
frame043.png,b10100,174.9306337,173.8220532,6.16740147,20.27999116,2.058329596,0.485995713,0.2
frame043.png,b10101,185.0510301,155.7964263,5.472563042,23.09111762,2.310093148,0.485995713,0.2
frame043.png,b11000,139.5715557,149.9413669,4.500119036,18.36549704,4.158267472,0.497018654,0.2
frame043.png,b11001,158.1075711,161.6925769,4.193942669,22.34992829,3.262721343,0.497018654,0.2
frame043.png,b00100,151.762215,148.6221085,4.748994621,18.18275844,0.73436214,0.523343718,0.2
frame043.png,b00101,140.3814081,126.7867747,5.106446232,21.38849705,1.537808454,0.523343718,0.2
frame043.png,b01010,109.4138995,129.3200134,5.770687883,23.9477659,1.908717236,0.389813106,0.2
frame043.png,b01011,120.7154109,109.6985469,6.061061148,23.95131738,2.309328206,0.389813106,0.2
frame043.png,b00110,150.4531556,126.6806233,5.162377939,22.55867095,1.478553223,0.492557759,0.2
frame043.png,b00111,155.5972933,107.9290226,5.346657352,18.79841989,2.063885173,0.492557759,0.2
frame043.png,b00010,122.926441,161.0216036,4.570308548,21.80903576,1.752721452,0.573714054,0.2
frame043.png,b00011,128.039054,136.0954409,5.303672629,17.94310566,1.920702635,0.573714054,0.2
frame043.png,b01000,110.7035607,171.3058421,5.960072951,18.00596777,1.009520374,0.328563487,0.2
frame043.png,b01110,129.73771,115.7572071,5.109999722,17.80435334,2.340012782,0.533006922,0.2
frame043.png,b01111,144.7995488,102.1603626,6.520698607,21.35597339,2.515651647,0.533006922,0.2
frame043.png,b11010,167.6979046,143.8063533,5.239946671,24.45780058,1.845723434,0.532136793,0.2
frame043.png,b11011,174.379058,117.4230374,4.880508072,21.06902402,1.87298681,0.532136793,0.2
frame043.png,b11100,160.6169286,133.7496944,4.122220744,18.26055349,1.737931079,0.509909094,0.2
frame043.png,b11101,165.275708,111.9305036,5.074783218,22.68948851,1.904839416,0.509909094,0.2
frame043.png,b00000,126.9708646,177.5965491,6.233480358,21.39997691,2.154584179,0.574689358,0.2
frame043.png,b00001,133.2216665,157.4374741,4.791198674,14.1967711,1.515340404,0.574689358,0.2
frame043.png,b01100,113.9577597,153.6874767,4.309396984,14.90073417,1.527304987,0.484665881,0.2
frame043.png,b01101,117.6039866,135.361506,4.885061785,17.9775784,1.936929281,0.484665881,0.2
frame043.png,b1000,144.4912371,169.0648764,6.092392816,17.17739205,3.232272727,0.501780932,0.2
frame043.png,b1001,160.2995825,171.1146685,5.746642794,17.14731151,3.201749215,0.501780932,0.2
frame043.png,b101100,179.230022,145.8855087,4.896263511,20.785859,2.039092196,0.48127631,0.2
frame043.png,b101101,191.9465148,130.3185692,6.416930247,19.71106189,2.392875962,0.48127631,0.2
frame043.png,b11110,179.0356592,98.92899931,6.665691674,21.40943029,0.576800342,0.467462577,0.2
frame043.png,b11111,161.9610803,86.430219,7.264944611,21.12089558,0.642975009,0.467462577,0.2
frame043.png,b10111,191.8487919,115.0002744,5.540324344,35.90183678,2.342439293,combined alpha unknown,0.2
frame043.png,b01001,99.87531992,147.2301558,6.229207205,35.08211223,1.202471982,combined alpha unknown,0.2
frame044.png,b10100,176.4378683,175.6581828,6.550326452,21.38157023,1.958558419,0.485995713,0.2
frame044.png,b10101,185.7763052,156.3861935,5.794946224,23.12767735,2.206470428,0.485995713,0.2
frame044.png,b11000,138.8481746,149.6342191,4.381141428,18.55636933,4.136171334,0.497018654,0.2
frame044.png,b11001,158.3184943,162.5842533,4.832976667,25.68325614,3.201286318,0.497018654,0.2
frame044.png,b00100,151.5401476,149.0922365,5.384879026,19.7419745,0.718870179,0.523343718,0.2
frame044.png,b00101,138.3597923,126.4642334,5.13927992,21.97765411,1.485929894,0.523343718,0.2
frame044.png,b01010,108.2127033,129.6466536,5.385631023,25.79959989,1.870199546,0.389813106,0.2
frame044.png,b01011,120.0399208,108.441676,5.980904142,24.75120698,2.295808667,0.389813106,0.2
frame044.png,b00110,148.9406838,128.0768095,5.498514911,20.60018685,1.343994822,0.492557759,0.2
frame044.png,b00111,155.168329,107.6564501,5.593159915,21.6603943,2.22003546,0.492557759,0.2
frame044.png,b00010,123.1149249,160.1121705,4.739681397,23.23878035,1.667636083,0.573714054,0.2
frame044.png,b00011,127.3409698,135.1467751,4.632338095,17.40443287,1.806210793,0.573714054,0.2
frame044.png,b01000,110.0887461,171.4294783,5.793362197,18.39940106,1.058585919,0.328563487,0.2
frame044.png,b01110,128.8788055,114.636616,5.791276825,16.04291482,2.31298717,0.533006922,0.2
frame044.png,b01111,144.685929,101.0614536,7.074960982,21.88411372,2.587694784,0.533006922,0.2
frame044.png,b11010,167.6623712,143.2201941,5.329602415,24.55473185,1.815641101,0.532136793,0.2
frame044.png,b11011,174.0507532,118.4037981,5.134098582,22.09018427,2.393834691,0.532136793,0.2
frame044.png,b11100,159.2464864,133.801067,4.582812412,17.84106792,1.553960779,0.509909094,0.2
frame044.png,b11101,165.6118526,111.8084723,4.98497253,21.18854122,2.368438186,0.509909094,0.2
frame044.png,b00000,126.6306655,178.9540854,6.108975168,22.8810281,2.078567578,0.574689358,0.2
frame044.png,b00001,133.0777328,158.1572362,4.490161033,14.3873482,1.528427383,0.574689358,0.2
frame044.png,b01100,113.265693,154.5094713,4.499205438,14.44298732,1.467932059,0.484665881,0.2
frame044.png,b01101,116.9386246,135.0812895,4.675306324,17.545774,1.871071487,0.484665881,0.2
frame044.png,b1000,145.2565143,170.3736292,6.063248368,19.19609863,3.241815196,0.501780932,0.2
frame044.png,b1001,162.1939206,172.8235905,5.678407508,16.78567498,3.139625178,0.501780932,0.2
frame044.png,b101100,179.0079606,147.0842113,4.910726939,21.85246293,2.06957645,0.48127631,0.2
frame044.png,b101101,192.5251099,130.3749974,5.785509894,22.83627411,2.377286588,0.48127631,0.2
frame044.png,b11110,180.5964817,99.67649335,6.485804465,21.70723959,0.484228853,0.467462577,0.2
frame044.png,b11111,161.2162181,86.39442521,7.283920846,22.39591449,0.594927661,0.467462577,0.2
frame044.png,b01001,98.79415341,147.072307,5.864065573,35.51913255,1.202698527,combined alpha unknown,0.2
frame044.png,b101110,182.127726,126.3244151,4.949083678,18.31743903,2.209489684,0.389147787,0.2
frame044.png,b101111,196.9158804,110.1231215,5.902757001,23.88146878,2.341847202,0.389147787,0.2
frame045.png,b10100,176.6138577,177.7864737,6.475485228,23.72912081,1.94083105,0.485995713,0.2
frame045.png,b10101,186.0556836,156.0908912,5.690381022,25.07306192,2.201779683,0.485995713,0.2
frame045.png,b11000,137.6465401,148.8819076,4.184402307,17.50872175,4.210458614,0.497018654,0.2
frame045.png,b11001,157.8769156,163.3383373,4.512850848,26.63589091,3.178898398,0.497018654,0.2
frame045.png,b00100,151.234315,149.8960858,5.270532822,20.44308337,0.691307876,0.523343718,0.2
frame045.png,b00101,137.4179173,126.0257817,5.103139978,22.89997759,1.542220096,0.523343718,0.2
frame045.png,b01010,106.7359954,130.0805714,5.377932717,27.00970925,1.880667321,0.389813106,0.2
frame045.png,b01011,119.075685,107.185976,5.805567613,25.95144098,2.27652499,0.389813106,0.2
frame045.png,b00110,147.9081088,127.8825023,5.038718753,20.60330416,1.409246716,0.492557759,0.2
frame045.png,b00111,153.3982598,105.9658434,5.231249808,21.76316341,2.505731564,0.492557759,0.2
frame045.png,b00010,122.2985216,160.4010961,4.471809076,24.9098472,1.653771441,0.573714054,0.2
frame045.png,b00011,126.0709336,135.4338429,4.683725192,18.29395452,1.831217214,0.573714054,0.2
frame045.png,b01000,109.3774445,172.5749833,5.687618997,23.02838637,1.092703704,0.328563487,0.2
frame045.png,b01110,127.5031982,113.4224583,5.178355485,15.78047189,2.226405513,0.533006922,0.2
frame045.png,b01111,143.7720858,98.99705235,6.47357647,21.75601135,2.634616554,0.533006922,0.2
frame045.png,b11010,166.7259287,142.4647916,5.538920997,24.55668554,1.686983144,0.532136793,0.2
frame045.png,b11011,174.5093125,117.7790206,4.731076065,23.20636417,2.59365275,0.532136793,0.2
frame045.png,b11100,157.8574913,133.6444425,4.295453492,19.05943285,1.546364909,0.509909094,0.2
frame045.png,b11101,163.6395762,112.1664936,5.158492285,22.50501691,2.609396653,0.509909094,0.2
frame045.png,b00000,124.9377295,181.3135656,5.994341002,23.01609764,2.098473808,0.574689358,0.2
frame045.png,b00001,132.8065484,158.558925,4.55426446,14.87940299,1.380916235,0.574689358,0.2
frame045.png,b01100,112.2796667,154.8135553,4.895923957,15.13489042,1.443440944,0.484665881,0.2
frame045.png,b01101,115.4703914,136.0078144,5.023499181,16.41630511,1.845211567,0.484665881,0.2
frame045.png,b1000,145.0679203,172.1642475,6.150050453,20.65061208,3.225066332,0.501780932,0.2
frame045.png,b1001,163.0721019,173.6427885,5.541963254,17.1704715,3.030250871,0.501780932,0.2
frame045.png,b101100,178.8826723,147.469736,5.11271258,24.58755543,2.040453649,0.48127631,0.2
frame045.png,b101101,193.1431082,129.7770316,5.903958685,22.98591382,2.376153744,0.48127631,0.2
frame045.png,b11110,180.1692449,100.3749515,6.662107878,22.26378353,0.381550551,0.467462577,0.2
frame045.png,b11111,161.1248607,86.8247026,6.870077658,23.77792714,0.463995995,0.467462577,0.2
frame045.png,b101110,180.8788269,127.9865097,4.750138503,19.57456294,2.211149075,0.389147787,0.2
frame045.png,b101111,197.6567449,109.6214869,6.223729424,23.31690129,2.367290901,0.389147787,0.2
frame045.png,b01001,96.71187246,147.384203,6.221561143,34.43405988,1.204386926,combined alpha unknown,0.2
frame046.png,b10100,176.6817024,178.805116,6.727946333,25.54158737,1.918259274,0.485995713,0.2
frame046.png,b10101,186.1798752,155.7143337,5.865991951,25.96194988,2.169751306,0.485995713,0.2
frame046.png,b11000,136.7144169,150.7591552,4.210253131,21.71911315,4.084151585,0.497018654,0.2
frame046.png,b11001,156.7366542,165.4954771,4.372444855,27.37214213,3.07216505,0.497018654,0.2
frame046.png,b00100,149.7263228,151.2655817,5.118792539,22.58709055,0.703791068,0.523343718,0.2
frame046.png,b00101,135.3269381,126.6657539,5.243278578,24.97811473,1.481488411,0.523343718,0.2
frame046.png,b01010,104.186188,129.8772547,5.95443761,27.76044436,1.919211681,0.389813106,0.2
frame046.png,b01011,116.8519817,105.8361243,5.831742097,27.51927565,2.181901739,0.389813106,0.2
frame046.png,b00110,145.6364204,127.8503509,4.91918858,23.63840352,1.399936918,0.492557759,0.2
frame046.png,b00111,151.7580135,105.296653,5.382422785,23.62252959,2.618100546,0.492557759,0.2
